id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46238353,A place of your own | 2BR in Washington,359230893,Casey,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,172,90,0,,,213,365,0,
46242585,Inauguration Day  Capitol & National Mall/Parking,1333527,Maria,,"Union Station, Stanton Park, Kingman Park",38.90166,-77.00241,Entire home/apt,450,7,0,,,1,0,0,
46259816,Comfortable 3Br/3.5Ba home near metro,30617329,Daniela,,"Takoma, Brightwood, Manor Park",38.95617,-77.00987,Entire home/apt,150,3,0,,,3,0,0,
46262352,Comfortable 2Br/2.5Ba home near metro,30617329,Daniela,,"Takoma, Brightwood, Manor Park",38.95555,-77.01048,Entire home/apt,120,60,0,,,3,0,0,
46297647,The District by Hilton Club,104506827,Noble,,"West End, Foggy Bottom, GWU",38.90575,-77.04913,Private room,500,3,0,,,4,267,0,
46316281,Walk to Inauguration PRIME location w/ parking,20889989,Vera,,"Shaw, Logan Circle",38.90965,-77.02653,Entire home/apt,1200,2,0,,,1,90,0,
46330930,"Private in DC: 2 king beds, perf for inauguration",3626071,Sarmed,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88108,-77.01659,Entire home/apt,600,2,0,,,1,180,0,
46350084,The District by Hilton Club,104506827,Noble,,"West End, Foggy Bottom, GWU",38.90791,-77.04957,Private room,500,3,0,,,4,267,0,
46350159,The District by Hilton Club,104506827,Noble,,"West End, Foggy Bottom, GWU",38.90592,-77.0504,Private room,500,3,0,,,4,267,0,
46350985,Parisienne Suite - Swann House Historic Dupont Circle Inn,305689325,Swann House,,"Dupont Circle, Connecticut Avenue/K Street",38.9134,-77.0386,Private room,999,1,0,,,3,0,0,
46351619,Beautiful apartment in historic Capitol Hill,203092834,Roger,,"Capitol Hill, Lincoln Park",38.88938,-76.98563,Entire home/apt,499,2,0,,,1,0,0,
46352749,Entire apartment for you | Studio in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,215,91,0,,,88,365,0,
46372971,Live + Work + Stay + Easy | 1BR in Washington,359230893,Casey,,"Near Southeast, Navy Yard",38.87961,-77.00557,Entire home/apt,171,90,0,,,213,365,0,
46376471,Entire condo in Dupont Victorian rowhome,17923293,Justice,,"West End, Foggy Bottom, GWU",38.90661,-77.04856,Entire home/apt,500,1,0,,,1,0,0,
46379005,A place of your own | 1BR in Washington,359230893,Casey,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90344,-77.01598,Entire home/apt,167,90,0,,,213,365,0,
46414448,StayAttache and StayJoyful in Logan Circle,7650266,Stay Attache,,"Dupont Circle, Connecticut Avenue/K Street",38.90957,-77.03458,Entire home/apt,105,30,0,,,100,303,0,
46418533,Entire Capitol Hill Rowhouse- Sleeps 6,105641265,Meghan,,"Capitol Hill, Lincoln Park",38.89063,-76.99572,Entire home/apt,180,4,2,2021-09-07,0.24,1,0,2,
46429409,2BD/2.5BA Townhouse in the heart of NavyYard D.C,375636914,Q,,"Near Southeast, Navy Yard",38.87769,-77.00337,Entire home/apt,150,2,24,2021-05-11,1.47,1,0,8,
46447403,"Cozy, newly-renovated getaway in the HEART of DC!",33961380,Che,,Historic Anacostia,38.86588,-76.98605,Entire home/apt,75,2,17,2021-07-15,1.12,1,0,8,
46468732,Adams Morgan Condo,291070428,Thomas,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91888,-77.04328,Entire home/apt,182,30,0,,,1,365,0,
46472828,Sojourn on 19th-4,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91457,-77.04274,Entire home/apt,135,3,13,2021-11-22,0.84,156,295,7,
46483776,Cozy apartment for you | 1BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90567,-77.02976,Entire home/apt,224,91,0,,,88,365,0,
46509376,Mayflower Suite for Inauguration (LIVE & Virtual),376174504,Bruce,,"Dupont Circle, Connecticut Avenue/K Street",38.90458,-77.03985,Private room,799,2,0,,,1,0,0,
46525608,Kalorama fifth-floor sunny and spacious apartment,20011282,Nayna,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92118,-77.04713,Entire home/apt,70,5,7,2022-03-18,0.47,1,242,5,
46576855,Clean apartment home | 1BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90709,-77.03214,Entire home/apt,240,91,0,,,88,365,0,
46580712,"Navy Yard Living! Metro, Restaurants, Grocery",349538685,Yvonne,,"Near Southeast, Navy Yard",38.87419,-77.00768,Entire home/apt,500,3,0,,,1,0,0,
46594412,Classic Capitol Hill Charm-Sleeps 8 with Free PKG!,374098287,Gerred,,"Union Station, Stanton Park, Kingman Park",38.89443,-76.98671,Entire home/apt,248,2,23,2021-12-19,1.7,2,0,21,
46643391,Capitol Hill Townhouse near Marine Barracks,25497345,Sophie,,"Capitol Hill, Lincoln Park",38.87905,-76.98803,Entire home/apt,99,4,4,2021-01-16,0.27,2,0,0,
46696153,Sojourn on R | Studio | Pets Welcome,39930655,Team,,"Dupont Circle, Connecticut Avenue/K Street",38.91348,-77.04038,Entire home/apt,171,1,21,2022-03-16,1.69,156,244,20,
46714247,Beautiful Cape Cod-style home in DC's Palisades,41943867,Rushad R.,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92402,-77.09821,Entire home/apt,200,5,1,2021-07-24,0.13,1,0,1,
46716504,Private Hidden Garden in Observatory Heights!,353152177,Plushy,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9273,-77.06776,Entire home/apt,84,3,23,2022-02-22,1.47,1,276,18,
46735037,Eckington Guest Suite - 2BR,96456433,Jenna,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.915375,-77.00824,Entire home/apt,125,2,18,2022-02-21,1.2,16,16,17,"Hosted License: 5007242201000326
Unhosted License: 5007262201000327"
46748571,Entire apartment for you | 1BR in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,256,91,0,,,88,365,0,
46753773,Live + Work + Stay + Easy | 2BR in Washington,359230893,Casey,,"Near Southeast, Navy Yard",38.87961,-77.00557,Entire home/apt,211,90,0,,,213,365,0,
46770751,Entire apartment for you | 1BR in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,232,91,0,,,88,365,0,
46813466,Spacious 3BR Row Home Near Union Station!,205105773,Anita,,"Union Station, Stanton Park, Kingman Park",38.90152,-76.99899,Entire home/apt,229,3,34,2022-02-21,2.33,3,1,32,
46836435,Cozy Studio 8,378155092,Charles,,"Sheridan, Barry Farm, Buena Vista",38.85923,-76.99717,Entire home/apt,55,2,14,2021-10-17,0.94,4,275,9,
46868704,"GORGEOUS, NEWLY RENOVATED! THE HEART OF SHAW/LOGAN",265405778,Blake,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91656,-77.02457,Entire home/apt,375,2,1,2022-01-02,0.38,1,53,1,
46903831,Clean and spacious place,81328179,Tebibou,,"Union Station, Stanton Park, Kingman Park",38.90763,-77.00226,Entire home/apt,100,3,0,,,1,74,0,
46944476,Cozy 2BR Condo in Petworth NW DC - Free Parking #2,46582948,Huxley,,"Brightwood Park, Crestwood, Petworth",38.95181,-77.0138,Entire home/apt,89,4,7,2022-01-04,0.47,20,80,4,
46950727,Warm and cozy 1 bedroom apartment near the Capitol,106389025,Cheyenne,,"Near Southeast, Navy Yard",38.88003,-77.00748,Entire home/apt,165,1,1,2021-11-22,0.25,1,360,1,
47010210,Comfortable Capitol Hill Home,20267865,Emily,,"Union Station, Stanton Park, Kingman Park",38.89769,-76.99257,Entire home/apt,140,10,5,2021-08-05,0.34,1,79,3,
47048681,"Cozy Capitol Hill Apt, Steps Away from US Capitol!",103599565,Kristina,,"Capitol Hill, Lincoln Park",38.88974,-77.00302,Entire home/apt,400,1,0,,,1,0,0,
47062450,Discounted Inauguration Week Hotel,56413033,Tia,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90304,-77.02769,Private room,400,3,0,,,1,0,0,
47067516,Beautiful City Living With Easy Access to Metro,380423906,Kimberly,,"Mayfair, Hillbrook, Mahaning Heights",38.89928,-76.95154,Entire home/apt,279,3,4,2022-01-03,0.29,1,0,2,
47072294,1Bd apt,366258558,Maria,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93042,-77.0331,Entire home/apt,79,31,1,2021-07-01,0.11,1,97,1,
47101363,Cozy apartment for you | 1BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90567,-77.02976,Entire home/apt,255,91,0,,,88,365,0,
47107553,Clean apartment home | 1BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90709,-77.03214,Entire home/apt,227,91,0,,,88,365,0,
47130290,Entire apartment for you | 1BR in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,223,91,0,,,88,365,0,
47130911,Entire apartment for you | 1BR in Washington,359230893,Casey,,"Takoma, Brightwood, Manor Park",38.97527,-77.01565,Entire home/apt,163,90,0,,,213,365,0,
47133163,Cozy apartment for you | 1BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90567,-77.02976,Entire home/apt,237,91,0,,,88,365,0,
47133169,Entire apartment for you | Studio in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,215,91,0,,,88,365,0,
47184566,Urban Oasis with Stunning Views of the City.,26856348,Phylicia,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87868,-77.01502,Entire home/apt,200,1,0,,,1,0,0,
47194146,Charming one-bedroom unit in vibrant LeDroit/Shaw,65908145,Mehtap,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91488,-77.01839,Entire home/apt,107,2,10,2021-12-27,1.9,1,101,10,
47212552,Cozy apartment for you | 2BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90567,-77.02976,Entire home/apt,298,91,0,,,88,365,0,
47267524,"Inauguration Family Stay, 7 mins walk from Metro",16215612,Mykel,,"Brookland, Brentwood, Langdon",38.92881,-76.99114,Entire home/apt,650,4,0,,,1,89,0,
47303475,Hilleast Historic 2 Level Duplex in Best Location,155267910,Michael,,"Capitol Hill, Lincoln Park",38.88193,-76.98226,Entire home/apt,150,3,20,2021-10-24,1.51,1,0,19,
47330493,Entire townhouse - 2 bedrooms,160648609,Viviane,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92476,-77.02534,Entire home/apt,99,4,4,2022-01-02,0.71,2,0,4,
47332814,"Charming home (full basement-only,  private entry)",250584180,Sophia,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87749,-76.96205,Entire home/apt,73,2,44,2022-01-01,2.99,1,244,34,Hosted License: 5007242201000740
47341508,Beautifully Appointed Designer Rowhome Near Capitol Hill • Lincoln Park,382237869,Victoria,,"Union Station, Stanton Park, Kingman Park",38.89594,-76.98705,Entire home/apt,431,2,23,2021-06-14,1.56,2,0,13,
47344898,Refreshing Designer Flat Near Capitol Hill • Lincoln Park • Union Market,382237869,Victoria,,"Union Station, Stanton Park, Kingman Park",38.89375,-76.98736,Entire home/apt,74,3,17,2021-06-24,1.15,2,0,10,
47389631,"Family-friendly basement suite w/ laundry, parking",382567792,Andria,,"Takoma, Brightwood, Manor Park",38.9668,-77.024,Entire home/apt,45,1,3,2021-08-15,0.35,2,0,3,
47392896,Welcome home,69880577,Aykut “Ike”,,"Brightwood Park, Crestwood, Petworth",38.94833,-77.01985,Entire home/apt,300,1,1,2021-01-04,0.07,1,0,0,
47412745,Capitol South English Basement,8591234,Sean,,"Capitol Hill, Lincoln Park",38.88596,-77.00544,Entire home/apt,125,2,10,2021-06-16,0.76,10,0,8,
47423245,Great studio in the Capital Hill section of DC,198556725,Daniel,,"Capitol Hill, Lincoln Park",38.88628,-76.98267,Private room,75,2,0,,,4,348,0,
47432743,One bedroom Apartment,171515723,Nycole,,"Capitol Hill, Lincoln Park",38.88842,-76.97886,Entire home/apt,200,2,0,,,1,0,0,
47516208,Live + Work + Stay + Easy | Studio in Washington,359230893,Casey,,"Near Southeast, Navy Yard",38.87961,-77.00557,Entire home/apt,143,90,0,,,213,365,0,
47548923,Bloomingdale Escape - experience DC as a local,163018744,Drew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91989,-77.01188,Entire home/apt,115,2,24,2021-07-30,1.7,1,3,19,
47583650,Live + Work + Stay + Easy | 1BR in Washington,359230893,Casey,,"Near Southeast, Navy Yard",38.87961,-77.00557,Entire home/apt,161,90,0,,,213,365,0,
47704961,Cozy 1 BR Apartment in Navy Yard/Capitol Hill,111387653,Kendall,,"Near Southeast, Navy Yard",38.87998,-77.00661,Entire home/apt,120,2,40,2021-09-25,2.99,1,0,27,
47728302,Northeast DC Private Comfortable Room #1,151272985,Terrell,,"Woodridge, Fort Lincoln, Gateway",38.932,-76.96938,Private room,60,1,0,,,1,85,0,
47753672,Clean apartment home | Studio in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90709,-77.03214,Entire home/apt,196,91,0,,,88,365,0,
47787609,Gorgeous LUXURY condo on 14th st VIEW OF ALL OF DC,377485035,Jake,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92189,-77.03139,Entire home/apt,151,1,30,2022-02-28,2.24,1,334,25,
47834149,Waterfront Luxe Townhouse 1850 sqf 2 BD 2.5 BTH,385542478,Oryx,,"Near Southeast, Navy Yard",38.87527,-77.0026,Entire home/apt,299,5,4,2021-03-06,0.29,1,54,0,
47850781,Sunny room near Meridian Park,12946512,Claire,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92446,-77.03408,Private room,50,1,3,2022-02-15,2.43,2,0,3,
47884133,WASHINGTON D.C.'s BEST-KEPT SECRET,64513110,Igor,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85757,-76.95485,Entire home/apt,85,2,0,,,1,0,0,
47905401,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90958,-77.02488,Private room,133,1,23,2022-02-06,1.79,39,24,20,
47945425,Clean apartment home | 2BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90709,-77.03214,Entire home/apt,316,91,0,,,88,365,0,
47962222,Sunny two bedroom near Meridian Hill Park!,12946512,Claire,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92617,-77.03343,Entire home/apt,120,2,2,2022-02-28,2.0,2,0,2,
47980480,Convenient & Comfy Futon in Open Space,337020834,M B K D C,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96322,-77.00137,Shared room,25,1,3,2021-10-20,0.24,4,0,2,
48017062,Luxury English Basement Apartment 1 Block To Metro,6642935,Brian,,"Capitol Hill, Lincoln Park",38.889301,-76.978783,Entire home/apt,102,2,29,2022-02-06,2.34,1,0,28,
48017116,"2 Min Walk to Metro, 2 Bedroom Ground Level Apt",382697037,Nick,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90427,-77.02133,Entire home/apt,128,1,62,2022-01-25,4.62,3,0,53,
48017228,Gorgeous Townhouse in the Heart of Logan Circle,94211763,Kellen,,"Dupont Circle, Connecticut Avenue/K Street",38.91397,-77.03492,Entire home/apt,400,2,2,2021-02-21,0.15,1,0,0,
48028712,A place of your own | 1BR in Washington,359230893,Casey,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,147,90,0,,,213,365,0,
48029085,The Dupont Diamond,2944360,Brynn,,"Dupont Circle, Connecticut Avenue/K Street",38.91602,-77.03967,Entire home/apt,24999,3,0,,,1,327,0,
48039251,"Stylish DC Condo for the Grown, Sexy, and Cool ✨",43027965,Crystal,,"Brightwood Park, Crestwood, Petworth",38.95548,-77.02288,Entire home/apt,181,1,35,2022-03-12,2.57,2,86,29,
48075230,"Stylish DC Condo for the Grown, Sexy, and Cool ✨",43027965,Crystal,,"Brightwood Park, Crestwood, Petworth",38.95616,-77.02407,Entire home/apt,183,1,5,2021-11-20,0.82,2,85,5,
48094516,A place of your own | 1BR in Washington,359230893,Casey,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,134,90,0,,,213,365,0,
48132353,Clean apartment home | 1BR in Washington,368944610,Casey,,"Shaw, Logan Circle",38.90709,-77.03214,Entire home/apt,228,91,0,,,88,365,0,
48143263,Entire apartment for you | 1BR in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,229,91,0,,,88,365,0,
48158497,National at Penn Quarter 1BR,388439716,Thomas,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89476,-77.02157,Entire home/apt,155,1,15,2022-01-28,1.7,4,0,15,
48158689,National at Penn Quarter 2BR,388439716,Thomas,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89463,-77.02149,Entire home/apt,298,1,2,2021-06-01,0.17,4,0,2,
48159598,National at Thomas Circle 1BR,388450704,Thomas,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90468,-77.02896,Entire home/apt,179,1,0,,,3,0,0,
48180468,Family-friendly house in upper NW DC,382567792,Andria,,"Takoma, Brightwood, Manor Park",38.96586,-77.02312,Entire home/apt,90,2,2,2021-08-24,0.27,2,0,2,
48181859,Georgetown Getaway 3 Bedrooms 3 Bathrooms Parking,188185624,Paul,,"Georgetown, Burleith/Hillandale",38.90675,-77.06616,Entire home/apt,518,2,38,2022-03-17,3.01,3,30,37,
48193460,Entire apartment for you | Studio in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92104,-77.03229,Entire home/apt,219,91,0,,,88,365,0,
48217405,Quintessential Georgetown Home ✯✯✯✯✯ Entire 1-BR Private House,389043482,Amy,,"Georgetown, Burleith/Hillandale",38.90989,-77.05545,Entire home/apt,191,2,27,2022-02-28,2.07,1,13,23,
48295980,Stylish 1BR Penthouse Apartment w/ Amazing Views,349531567,Jimoh,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91618,-77.02478,Entire home/apt,170,1,30,2021-11-30,2.34,1,54,26,
48469877,A place of your own | 1BR in Washington,359230893,Casey,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95341,-77.00066,Entire home/apt,145,90,0,,,213,365,0,
48530265,Relaxing Rowhome,6338247,Saki,,"Brookland, Brentwood, Langdon",38.91944,-76.98497,Entire home/apt,183,3,18,2022-03-13,1.57,1,61,18,
48590831,Large Bedroom & Bathroom with Utilities Included,260180369,Allen,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87861,-77.01582,Private room,81,1,0,,,1,0,0,
48656697,"Private bathroom, bedroom and living area",392512853,Nor,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86838,-76.98565,Entire home/apt,105,1,25,2022-01-10,2.04,1,15,24,
48662857,The Gated Georgetown Get-Away,345416833,Kellie,,"Georgetown, Burleith/Hillandale",38.90569,-77.06239,Entire home/apt,300,3,15,2021-08-17,1.29,1,0,15,
48673751,Logan Circle Rowhouse on Picturesque Street,4693826,Daniel & Amanda,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91432,-77.03355,Entire home/apt,446,3,1,2021-08-09,0.13,1,0,1,
48674205,Private garden apartment in a historic DC home,4471369,Max,,"Shaw, Logan Circle",38.91241,-77.02282,Entire home/apt,183,2,57,2022-02-13,4.67,1,61,57,
48683971,DC MODERN UPSCALE SHARED APT IN HEART OF CITY!,388342597,A,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96068,-77.07332,Private room,63,2,0,,,1,365,0,
48741535,H Street Corridor D.C 2BR Apt W/ Rooftop Lounge,393229409,Richard,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.9022,-76.98787,Entire home/apt,79,1,71,2022-03-10,5.9,2,350,71,Exempt
48797629,Private room in an English basement,53431400,Hope,,"Brightwood Park, Crestwood, Petworth",38.93947,-77.01967,Private room,36,60,0,,,1,0,0,
48804112,Newly Renovated Spacious Semi-Detached Home,393703327,Jewell,,"North Michigan Park, Michigan Park, University Heights",38.94958,-76.99542,Entire home/apt,175,3,7,2021-11-27,0.6,1,329,7,
48820416,Entire apartment for you | Studio in Washington,368944610,Casey,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9204,-77.03166,Entire home/apt,218,91,0,,,88,365,0,
48864829,5 Bed Charming Condo | *FREE PARKING*,2592249,Kayanna,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90607,-76.9762,Entire home/apt,268,2,37,2022-03-18,3.15,4,10,37,
48889469,★ Charming Artist's Townhouse ★ Walk Everywhere!,4842908,Justine,,"Dupont Circle, Connecticut Avenue/K Street",38.90958,-77.03891,Entire home/apt,475,3,18,2022-02-27,1.62,2,0,18,
48903178,Bright Garden-Level Apartment with Parking,254060893,Raesah,,"Takoma, Brightwood, Manor Park",38.96049,-77.01795,Entire home/apt,94,2,48,2022-03-14,4.14,1,145,48,Hosted License: 5007242201000306
48994235,"Luxury Condo in SW, Washington DC",106550435,Luxury,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86562,-77.01306,Entire home/apt,285,2,14,2021-08-15,1.22,1,204,14,
49001273,Cozy home base for your DC Visit w/parking,27055889,Jessica,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91351,-77.01384,Entire home/apt,95,1,7,2022-01-15,0.62,3,0,7,
49016273,Walk to Georgetown Gem!,5778691,Corbett,,"Cathedral Heights, McLean Gardens, Glover Park",38.92505,-77.07129,Entire home/apt,282,2,0,,,2,334,0,
49016842,Live + Work + Stay + Easy | 1BR in Washington,359230893,Casey,,"Near Southeast, Navy Yard",38.87921,-77.00674,Entire home/apt,160,90,0,,,213,365,0,
49030241,Stylish- Plush condo in  DC prime location!!!,154884417,Eoz,,"Congress Heights, Bellevue, Washington Highlands",38.82534,-77.00524,Entire home/apt,52,2,19,2022-02-27,1.79,3,58,19,
49060369,Best Place In Foggy Bottom 94,395666687,Tia,,"West End, Foggy Bottom, GWU",38.90241,-77.05097,Entire home/apt,99,2,26,2022-03-18,3.56,2,62,26,
